trng_mscl_nm,rptt_tcnt_nm,file_url,vdo_desc,file_sz,fps_cnt,row_num,resolution,tool_nm,aggrp_nm,frme_no,ecrg_cycl_nm,img_file_nm,trng_mscl_zn_nm,fbctn_yr,trng_plc_nm,vdo_len,trng_mscl_part,lang,trng_nm,job_ymd,trng_mscl_class,vdo_ttl_nm,snap_tm,trng_hr_nm,file_type_nm,file_nm,trng_mscl_eng_nm,img_file_url,img_file_sn,data_type,set_cnt_nm
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,38,1280*720,,공통,262,,0AUDLJ08S_00175_SC_00003.jpeg,,2021,수영장,84,,한국어,손목/발목 돌리기,20220930,,"수영기초(물에뜨기, 호흡하기)",8.742,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,3,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,39,1280*720,,공통,320,,0AUDLJ08S_00175_SC_00004.jpeg,,2021,수영장,84,,한국어,손목/발목 돌리기,20220930,,"수영기초(물에뜨기, 호흡하기)",10.677,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,4,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,40,1280*720,,공통,349,,0AUDLJ08S_00175_SC_00005.jpeg,,2021,수영장,84,,한국어,손목/발목 돌리기,20220930,,"수영기초(물에뜨기, 호흡하기)",11.644,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,5,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,41,1280*720,,공통,465,,0AUDLJ08S_00175_SC_00006.jpeg,,2021,수영장,84,,한국어,손목/발목 돌리기,20220930,,"수영기초(물에뜨기, 호흡하기)",15.515,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,6,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,42,1280*720,,공통,581,,0AUDLJ08S_00175_SC_00007.jpeg,,2021,수영장,84,,한국어,무릎 돌리기,20220930,,"수영기초(물에뜨기, 호흡하기)",19.386,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,7,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,43,1280*720,,공통,668,,0AUDLJ08S_00175_SC_00008.jpeg,,2021,수영장,84,,한국어,허리 돌리기,20220930,,"수영기초(물에뜨기, 호흡하기)",22.288,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,8,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,44,1280*720,,공통,813,,0AUDLJ08S_00175_SC_00009.jpeg,,2021,수영장,84,,한국어,어깨 돌리기,20220930,,"수영기초(물에뜨기, 호흡하기)",27.127,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,9,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,45,1280*720,,공통,1016,,0AUDLJ08S_00175_SC_00010.jpeg,,2021,수영장,84,,한국어,목 돌리기,20220930,,"수영기초(물에뜨기, 호흡하기)",33.9,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,10,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,46,1280*720,,공통,1132,,0AUDLJ08S_00175_SC_00011.jpeg,,2021,수영장,84,,한국어,앉았다 일어서기(수영기초),20220930,,"수영기초(물에뜨기, 호흡하기)",37.771,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,11,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,47,1280*720,,공통,1248,,0AUDLJ08S_00175_SC_00012.jpeg,,2021,수영장,84,,한국어,앉았다 일어서기(수영기초),20220930,,"수영기초(물에뜨기, 호흡하기)",41.641,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,12,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,48,1280*720,,공통,1335,,0AUDLJ08S_00175_SC_00013.jpeg,,2021,수영장,84,,한국어,양팔 벌려 뛰기,20220930,,"수영기초(물에뜨기, 호흡하기)",44.544,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,13,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,49,1280*720,,공통,1538,,0AUDLJ08S_00175_SC_00014.jpeg,,2021,수영장,84,,한국어,물에 뜨기,20220930,,"수영기초(물에뜨기, 호흡하기)",51.317,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,14,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,50,1280*720,,공통,1799,,0AUDLJ08S_00175_SC_00015.jpeg,,2021,수영장,84,,한국어,물에 뜨기,20220930,,"수영기초(물에뜨기, 호흡하기)",60.026,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,15,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,51,1280*720,,공통,1857,,0AUDLJ08S_00175_SC_00016.jpeg,,2021,수영장,84,,한국어,물에 뜨기,20220930,,"수영기초(물에뜨기, 호흡하기)",61.961,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,16,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,52,1280*720,,공통,1973,,0AUDLJ08S_00175_SC_00017.jpeg,,2021,수영장,84,,한국어,물에 뜨기,20220930,,"수영기초(물에뜨기, 호흡하기)",65.832,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,17,동영상,
,,http://openapi.kspo.or.kr/web/video/,수영장에서 할 수 있는 기초적인 호흡과 물에뜨는 방법을 설명한 운동처방 동영상,15012650,29.96,53,1280*720,,공통,2002,,0AUDLJ08S_00175_SC_00018.jpeg,,2021,수영장,84,,한국어,호흡하기,20220930,,"수영기초(물에뜨기, 호흡하기)",66.8,,mp4,0AUDLJ08S_00175.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00175/,18,동영상,
,,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,54,1280*720,,공통,90,,0AUDLJ08S_00176_FR_00002.jpeg,,2021,수영장,96,,한국어,,20221018,,자유형,3.003,,mp4,0AUDLJ08S_00176.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,1,동영상,
"넙다리네갈래근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,55,1280*720,,공통,360,,0AUDLJ08S_00176_FR_00005.jpeg,"대퇴사두근,슬괵근",2021,수영장,96,"앞쪽 넓적다리,뒤쪽 넓적다리",한국어,발 동작(자유형),20221018,"하지의 근,하지의 근",자유형,12.012,,mp4,0AUDLJ08S_00176.mp4,"Quadriceps Femoris,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,2,동영상,
"볼기근,넙다리네갈래근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,56,1280*720,,공통,630,,0AUDLJ08S_00176_FR_00008.jpeg,"둔근,대퇴사두근,슬괵근",2021,수영장,96,"엉덩이,앞쪽 넓적다리,뒤쪽 넓적다리",한국어,발 동작(자유형),20221018,"골반의 근,하지의 근,하지의 근",자유형,21.021,,mp4,0AUDLJ08S_00176.mp4,"Gluteal,Quadriceps Femoris,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,3,동영상,
"볼기근,넙다리네갈래근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,57,1280*720,,공통,900,,0AUDLJ08S_00176_FR_00011.jpeg,"둔근,대퇴사두근,슬괵근",2021,수영장,96,"엉덩이,앞쪽 넓적다리,뒤쪽 넓적다리",한국어,발 동작(자유형),20221018,"골반의 근,하지의 근,하지의 근",자유형,30.03,,mp4,0AUDLJ08S_00176.mp4,"Gluteal,Quadriceps Femoris,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,4,동영상,
"볼기근,넙다리네갈래근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,58,1280*720,,공통,1259,,0AUDLJ08S_00176_FR_00015.jpeg,"둔근,대퇴사두근,슬괵근",2021,수영장,96,"엉덩이,앞쪽 넓적다리,뒤쪽 넓적다리",한국어,발 동작(자유형),20221018,"골반의 근,하지의 근,하지의 근",자유형,42.008,,mp4,0AUDLJ08S_00176.mp4,"Gluteal,Quadriceps Femoris,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,5,동영상,
"큰가슴근,넓은등근,어깨세모근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,59,1280*720,,공통,1439,,0AUDLJ08S_00176_FR_00017.jpeg,"대흉근,광배근,삼각근",2021,수영장,96,"가슴,등,바깥쪽 어깨",한국어,팔 동작(자유형),20221018,"가슴의 근,등과 허리의 근,상지의 근",자유형,48.014,,mp4,0AUDLJ08S_00176.mp4,"Pectoralis Major,Latissimus Dorsi,Deltoid",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,6,동영상,
"큰가슴근,넓은등근,어깨세모근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,60,1280*720,,공통,1625,,0AUDLJ08S_00176_SC_00007.jpeg,"대흉근,광배근,삼각근",2021,수영장,96,"가슴,등,바깥쪽 어깨",한국어,팔 동작(자유형),20221018,"가슴의 근,등과 허리의 근,상지의 근",자유형,54.22,,mp4,0AUDLJ08S_00176.mp4,"Pectoralis Major,Latissimus Dorsi,Deltoid",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,7,동영상,
어깨밑근,,http://openapi.kspo.or.kr/web/video/,"실내에서 할 수 있는 운동 중, 어깨 안쪽 돌림운동을 설명한 운동처방 동영상",8379924,29.96,61,1280*720,밴드,공통,436,,0AUDLJ08S_00350_SC_00004.jpeg,견갑하근,2021,실내,52,뒤쪽 어깨,한국어,어깨 안쪽 돌림,20220930,상지의 근,어깨 안쪽 돌림,14.547,,mp4,0AUDLJ08S_00350.mp4,Subscapularis,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00350/,4,동영상,
"큰가슴근,넓은등근,어깨세모근,넙다리네갈래근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,62,1280*720,,공통,1889,,0AUDLJ08S_00176_FR_00022.jpeg,"대흉근,광배근,삼각근,대퇴사두근,슬괵근",2021,수영장,96,"가슴,등,바깥쪽 어깨,앞쪽 넓적다리,뒤쪽 넓적다리",한국어,팔 동작(자유형),20221018,"가슴의 근,등과 허리의 근,상지의 근,하지의 근,하지의 근",자유형,63.029,,mp4,0AUDLJ08S_00176.mp4,"Pectoralis Major,Latissimus Dorsi,Deltoid,Quadriceps Femoris,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,8,동영상,
"큰가슴근,넓은등근,어깨세모근,넙다리네갈래근,뒤넙다리근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 자유형을 설명한 운동처방 동영상",15869366,29.96,63,1280*720,,공통,2611,,0AUDLJ08S_00176_SC_00012.jpeg,"대흉근,광배근,삼각근,대퇴사두근,슬괵근",2021,수영장,96,"가슴,등,바깥쪽 어깨,앞쪽 넓적다리,뒤쪽 넓적다리",한국어,팔 동작(자유형),20221018,"가슴의 근,등과 허리의 근,상지의 근,하지의 근,하지의 근",자유형,87.12,,mp4,0AUDLJ08S_00176.mp4,"Pectoralis Major,Latissimus Dorsi,Deltoid,Quadriceps Femoris,Hamstring",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00176/,9,동영상,
"등세모근,어깨밑근,어깨세모근,어깨올림근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 배영을 설명한 운동처방 동영상",17469236,29.96,64,1280*720,,공통,90,,0AUDLJ08S_00177_FR_00002.jpeg,"승모근,견갑하근,삼각근,견갑거근",2021,수영장,109,"등,뒤쪽 어깨,바깥쪽 어깨,위쪽 어깨",한국어,배영자세와 물에 뜨기,20221111,"등과 허리의 근,상지의 근,상지의 근,상지의 근",배영,3.003,,mp4,0AUDLJ08S_00177.mp4,"Trapezius,Subscapularis,Deltoid,Levator Scapula",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00177/,1,동영상,
"바깥갈비사이근,안쪽갈비사이근,목빗근,배가로근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 배영을 설명한 운동처방 동영상",17469236,29.96,65,1280*720,,공통,540,,0AUDLJ08S_00177_FR_00007.jpeg,"외늑간근,내늑간근,흉쇄유돌근,복횡근",2021,수영장,109,"가슴,가슴,앞쪽 목,복부",한국어,배영자세와 물에 뜨기,20221019,"가슴의 근,가슴의 근,머리와 목의 근,복부의 근",배영,18.018,,mp4,0AUDLJ08S_00177.mp4,"External Intercostals,Internal Intercostals,Sternocleidomastoid,Transverse Abdominis",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00177/,2,동영상,
"바깥갈비사이근,안쪽갈비사이근,목빗근,배가로근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 배영을 설명한 운동처방 동영상",17469236,29.96,66,1280*720,,공통,810,,0AUDLJ08S_00177_FR_00010.jpeg,"외늑간근,내늑간근,흉쇄유돌근,복횡근",2021,수영장,109,"가슴,가슴,앞쪽 목,복부",한국어,배영자세와 물에 뜨기,20221019,"가슴의 근,가슴의 근,머리와 목의 근,복부의 근",배영,27.027,,mp4,0AUDLJ08S_00177.mp4,"External Intercostals,Internal Intercostals,Sternocleidomastoid,Transverse Abdominis",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00177/,3,동영상,
"바깥갈비사이근,안쪽갈비사이근,볼기근,목빗근,배가로근,넙다리네갈래근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 배영을 설명한 운동처방 동영상",17469236,29.96,67,1280*720,,공통,1169,,0AUDLJ08S_00177_FR_00014.jpeg,"외늑간근,내늑간근,둔근,흉쇄유돌근,복횡근,대퇴사두근",2021,수영장,109,"가슴,가슴,엉덩이,앞쪽 목,복부,앞쪽 넓적다리",한국어,발 동작(배영),20221019,"가슴의 근,가슴의 근,골반의 근,머리와 목의 근,복부의 근,하지의 근",배영,39.005,,mp4,0AUDLJ08S_00177.mp4,"External Intercostals,Internal Intercostals,Gluteal,Sternocleidomastoid,Transverse Abdominis,Quadriceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00177/,4,동영상,
"바깥갈비사이근,안쪽갈비사이근,볼기근,목빗근,배가로근,넙다리네갈래근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 배영을 설명한 운동처방 동영상",17469236,29.96,68,1280*720,,공통,1889,,0AUDLJ08S_00177_FR_00022.jpeg,"외늑간근,내늑간근,둔근,흉쇄유돌근,복횡근,대퇴사두근",2021,수영장,109,"가슴,가슴,엉덩이,앞쪽 목,복부,앞쪽 넓적다리",한국어,발 동작(배영),20221019,"가슴의 근,가슴의 근,골반의 근,머리와 목의 근,복부의 근,하지의 근",배영,63.029,,mp4,0AUDLJ08S_00177.mp4,"External Intercostals,Internal Intercostals,Gluteal,Sternocleidomastoid,Transverse Abdominis,Quadriceps Femoris",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00177/,5,동영상,
"어깨밑근,어깨세모근,어깨올림근,작은원근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 배영을 설명한 운동처방 동영상",17469236,29.96,69,1280*720,,공통,2338,,0AUDLJ08S_00177_FR_00027.jpeg,"견갑하근,삼각근,견갑거근,소원근",2021,수영장,109,"뒤쪽 어깨,바깥쪽 어깨,위쪽 어깨,안쪽 어깨",한국어,어깨 롤링,20221019,"상지의 근,상지의 근,상지의 근,상지의 근",배영,78.011,,mp4,0AUDLJ08S_00177.mp4,"Subscapularis,Deltoid,Levator Scapula,Teres Minor",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00177/,6,동영상,
"등세모근,어깨밑근,어깨세모근,어깨올림근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 배영을 설명한 운동처방 동영상",17469236,29.96,70,1280*720,,공통,2669,,0AUDLJ08S_00177_SC_00008.jpeg,"승모근,견갑하근,삼각근,견갑거근",2021,수영장,109,"등,뒤쪽 어깨,바깥쪽 어깨,위쪽 어깨",한국어,팔 동작(배영),20221019,"등과 허리의 근,상지의 근,상지의 근,상지의 근",배영,89.055,,mp4,0AUDLJ08S_00177.mp4,"Trapezius,Subscapularis,Deltoid,Levator Scapula",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00177/,7,동영상,
"등세모근,어깨밑근,어깨세모근,어깨올림근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 배영을 설명한 운동처방 동영상",17469236,29.96,71,1280*720,,공통,2959,,0AUDLJ08S_00177_SC_00009.jpeg,"승모근,견갑하근,삼각근,견갑거근",2021,수영장,109,"등,뒤쪽 어깨,바깥쪽 어깨,위쪽 어깨",한국어,,20221019,"등과 허리의 근,상지의 근,상지의 근,상지의 근",배영,98.732,,mp4,0AUDLJ08S_00177.mp4,"Trapezius,Subscapularis,Deltoid,Levator Scapula",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00177/,8,동영상,
"넙다리네갈래근,모음근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 평영을 설명한 운동처방 동영상",13094189,29.96,72,1280*720,,공통,90,,0AUDLJ08S_00178_FR_00002.jpeg,"대퇴사두근,내전근",2021,수영장,82,"앞쪽 넓적다리,안쪽 넓적다리",한국어,발 동작(평영),20221018,"하지의 근,하지의 근",평영,3.003,,mp4,0AUDLJ08S_00178.mp4,"Quadriceps Femoris,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00178/,1,동영상,
"넙다리네갈래근,모음근",,http://openapi.kspo.or.kr/web/video/,"수영장에서 할 수 있는 수영법 중, 평영을 설명한 운동처방 동영상",13094189,29.96,73,1280*720,,공통,291,,0AUDLJ08S_00178_SC_00004.jpeg,"대퇴사두근,내전근",2021,수영장,82,"앞쪽 넓적다리,안쪽 넓적다리",한국어,발 동작(평영),20221018,"하지의 근,하지의 근",평영,9.709,,mp4,0AUDLJ08S_00178.mp4,"Quadriceps Femoris,Adductors",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00178/,2,동영상,
