trng_mscl_nm,rptt_tcnt_nm,file_url,vdo_desc,file_sz,fps_cnt,ftns_lvl_nm,row_num,resolution,tool_nm,aggrp_nm,frme_no,ecrg_cycl_nm,img_file_nm,trng_mscl_zn_nm,fbctn_yr,nope_nm,trng_plc_nm,vdo_len,trng_mscl_part,lang,trng_nm,job_ymd,ftns_fctr_nm,trng_mscl_class,vdo_ttl_nm,snap_tm,trng_hr_nm,file_type_nm,file_nm,trng_mscl_eng_nm,img_file_url,img_file_sn,data_type,set_cnt_nm
"넙다리곧은근,넙다리두갈래근,앞정강근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 점프 후 버티기운동을 설명한 운동처방 가이드 동영상",9206854,29.96,3,5408,960*540,박스,청소년,1480,,0AUDLJ08S_00842_SC_00024.jpeg,"대퇴직근,대퇴이두근,전경골근",2013,1인 이상,실내,53,"앞쪽 넓적다리,뒤쪽 넓적다리,정강이",한국어,점프 후 버티기(박스),20220923,순발력,"하지의 근,하지의 근,하지의 근",점프 후 버티기,49.382,,mp4,0AUDLJ08S_00842.mp4,"Rectus Femoris,Biceps Femoris,Tibialis Anterior",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00842/,12,동영상,
"넙다리곧은근,넙다리두갈래근,앞정강근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 점프 후 버티기운동을 설명한 운동처방 가이드 동영상",9206854,29.96,3,5409,960*540,박스,청소년,1538,,0AUDLJ08S_00842_SC_00025.jpeg,"대퇴직근,대퇴이두근,전경골근",2013,1인 이상,실내,53,"앞쪽 넓적다리,뒤쪽 넓적다리,정강이",한국어,점프 후 버티기(박스),20220923,순발력,"하지의 근,하지의 근,하지의 근",점프 후 버티기,51.317,,mp4,0AUDLJ08S_00842.mp4,"Rectus Femoris,Biceps Femoris,Tibialis Anterior",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00842/,13,동영상,
"넙다리곧은근,넙다리네갈래근,뒤정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 사이드 스텝 점프하기운동을 설명한 운동처방 가이드 동영상",10201368,29.96,3,5410,960*540,박스,청소년,30,,0AUDLJ08S_00843_SC_00001.jpeg,"대퇴직근,대퇴사두근,후경골근,비복근",2013,1인 이상,실내,60,"앞쪽 넓적다리,앞쪽 넓적다리,발목,종아리",한국어,사이드 스텝 점프하기(박스),20220921,순발력,"하지의 근,하지의 근,하지의 근,하지의 근",사이드 스텝 점프하기,1.001,,mp4,0AUDLJ08S_00843.mp4,"Rectus Femoris,Quadriceps Femoris,Tibialis Posterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00843/,1,동영상,
"넙다리곧은근,넙다리네갈래근,뒤정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 사이드 스텝 점프하기운동을 설명한 운동처방 가이드 동영상",10201368,29.96,3,5411,960*540,박스,청소년,610,,0AUDLJ08S_00843_SC_00008.jpeg,"대퇴직근,대퇴사두근,후경골근,비복근",2013,1인 이상,실내,60,"앞쪽 넓적다리,앞쪽 넓적다리,발목,종아리",한국어,사이드 스텝 점프하기(박스),20220921,순발력,"하지의 근,하지의 근,하지의 근,하지의 근",사이드 스텝 점프하기,20.353,,mp4,0AUDLJ08S_00843.mp4,"Rectus Femoris,Quadriceps Femoris,Tibialis Posterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00843/,2,동영상,
"넙다리곧은근,넙다리네갈래근,뒤정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 사이드 스텝 점프하기운동을 설명한 운동처방 가이드 동영상",10201368,29.96,3,5412,960*540,박스,청소년,668,,0AUDLJ08S_00843_SC_00009.jpeg,"대퇴직근,대퇴사두근,후경골근,비복근",2013,1인 이상,실내,60,"앞쪽 넓적다리,앞쪽 넓적다리,발목,종아리",한국어,사이드 스텝 점프하기(박스),20220921,순발력,"하지의 근,하지의 근,하지의 근,하지의 근",사이드 스텝 점프하기,22.288,,mp4,0AUDLJ08S_00843.mp4,"Rectus Femoris,Quadriceps Femoris,Tibialis Posterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00843/,3,동영상,
"넙다리곧은근,넙다리네갈래근,뒤정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 사이드 스텝 점프하기운동을 설명한 운동처방 가이드 동영상",10201368,29.96,3,5413,960*540,박스,청소년,755,,0AUDLJ08S_00843_SC_00011.jpeg,"대퇴직근,대퇴사두근,후경골근,비복근",2013,1인 이상,실내,60,"앞쪽 넓적다리,앞쪽 넓적다리,발목,종아리",한국어,사이드 스텝 점프하기(박스),20220921,순발력,"하지의 근,하지의 근,하지의 근,하지의 근",사이드 스텝 점프하기,25.191,,mp4,0AUDLJ08S_00843.mp4,"Rectus Femoris,Quadriceps Femoris,Tibialis Posterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00843/,4,동영상,
"넙다리곧은근,넙다리네갈래근,뒤정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 사이드 스텝 점프하기운동을 설명한 운동처방 가이드 동영상",10201368,29.96,3,5414,960*540,박스,청소년,929,,0AUDLJ08S_00843_SC_00014.jpeg,"대퇴직근,대퇴사두근,후경골근,비복근",2013,1인 이상,실내,60,"앞쪽 넓적다리,앞쪽 넓적다리,발목,종아리",한국어,사이드 스텝 점프하기(박스),20220921,순발력,"하지의 근,하지의 근,하지의 근,하지의 근",사이드 스텝 점프하기,30.997,,mp4,0AUDLJ08S_00843.mp4,"Rectus Femoris,Quadriceps Femoris,Tibialis Posterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00843/,5,동영상,
"넙다리곧은근,넙다리네갈래근,뒤정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 사이드 스텝 점프하기운동을 설명한 운동처방 가이드 동영상",10201368,29.96,3,5415,960*540,박스,청소년,1045,,0AUDLJ08S_00843_SC_00016.jpeg,"대퇴직근,대퇴사두근,후경골근,비복근",2013,1인 이상,실외,60,"앞쪽 넓적다리,앞쪽 넓적다리,발목,종아리",한국어,사이드 스텝 점프하기(박스),20220921,순발력,"하지의 근,하지의 근,하지의 근,하지의 근",사이드 스텝 점프하기,34.868,,mp4,0AUDLJ08S_00843.mp4,"Rectus Femoris,Quadriceps Femoris,Tibialis Posterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00843/,6,동영상,
"넙다리곧은근,넙다리네갈래근,뒤정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 사이드 스텝 점프하기운동을 설명한 운동처방 가이드 동영상",10201368,29.96,3,5416,960*540,박스,청소년,1654,,0AUDLJ08S_00843_SC_00024.jpeg,"대퇴직근,대퇴사두근,후경골근,비복근",2013,1인 이상,실내,60,"앞쪽 넓적다리,앞쪽 넓적다리,발목,종아리",한국어,사이드 스텝 점프하기(박스),20220921,순발력,"하지의 근,하지의 근,하지의 근,하지의 근",사이드 스텝 점프하기,55.188,,mp4,0AUDLJ08S_00843.mp4,"Rectus Femoris,Quadriceps Femoris,Tibialis Posterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00843/,7,동영상,
"넙다리곧은근,넙다리네갈래근,뒤정강근,장딴지근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 사이드 스텝 점프하기운동을 설명한 운동처방 가이드 동영상",10201368,29.96,3,5417,960*540,박스,청소년,1741,,0AUDLJ08S_00843_SC_00025.jpeg,"대퇴직근,대퇴사두근,후경골근,비복근",2013,1인 이상,실내,60,"앞쪽 넓적다리,앞쪽 넓적다리,발목,종아리",한국어,사이드 스텝 점프하기(박스),20220921,순발력,"하지의 근,하지의 근,하지의 근,하지의 근",사이드 스텝 점프하기,58.091,,mp4,0AUDLJ08S_00843.mp4,"Rectus Femoris,Quadriceps Femoris,Tibialis Posterior,Gastrocnemius",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00843/,8,동영상,
,,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5418,960*540,박스,청소년,30,,0AUDLJ08S_00844_SC_00001.jpeg,,2013,1인 이상,실내/실외,56,,한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,,빠르게 앞무릎 올리기,1.001,,mp4,0AUDLJ08S_00844.mp4,,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,1,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5419,960*540,박스,청소년,204,,0AUDLJ08S_00844_SC_00002.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,6.806,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,2,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5420,960*540,박스,청소년,407,,0AUDLJ08S_00844_SC_00003.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,13.58,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,3,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5421,960*540,박스,청소년,465,,0AUDLJ08S_00844_SC_00004.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,15.515,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,4,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5422,960*540,박스,청소년,494,,0AUDLJ08S_00844_SC_00005.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,16.483,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,5,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5423,960*540,박스,청소년,581,,0AUDLJ08S_00844_SC_00006.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,19.386,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,6,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5424,960*540,박스,청소년,668,,0AUDLJ08S_00844_SC_00007.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,22.288,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,7,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5425,960*540,박스,청소년,697,,0AUDLJ08S_00844_SC_00008.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,23.256,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,8,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5426,960*540,박스,청소년,726,,0AUDLJ08S_00844_SC_00009.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,24.224,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,9,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5427,960*540,박스,청소년,755,,0AUDLJ08S_00844_SC_00010.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,25.191,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,10,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5428,960*540,박스,청소년,813,,0AUDLJ08S_00844_SC_00011.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,27.127,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,11,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5429,960*540,박스,청소년,929,,0AUDLJ08S_00844_SC_00012.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,30.997,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,12,동영상,
"큰볼기근,배곧은근,넙다리근막긴장근,넙다리네갈래근,넙다리두갈래근,장딴지세갈래근",,http://openapi.kspo.or.kr/web/video/,"청소년 순발력 운동 중, 빠르게 앞무릎 올리기운동을 설명한 운동처방 가이드 동영상",9411938,29.96,3,5430,960*540,박스,청소년,1074,,0AUDLJ08S_00844_SC_00013.jpeg,"대둔근,복직근,대퇴근막장근,대퇴사두근,대퇴이두근,하퇴삼두근",2013,1인 이상,실내/실외,56,"엉덩이,복부,바깥쪽 넓적다리,앞쪽 넓적다리,뒤쪽 넓적다리,종아리",한국어,빠르게 앞무릎 올리기(박스),20220922,순발력,"골반의 근,복부의 근,하지의 근,하지의 근,하지의 근,하지의 근",빠르게 앞무릎 올리기,35.835,,mp4,0AUDLJ08S_00844.mp4,"Gluteus Maximus,Rectus Abdominis,Tensor Fasciae Latae,Quadriceps Femoris,Biceps Femoris,Triceps Surae",http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00844/,13,동영상,
