trng_se_nm,file_url,vdo_desc,file_sz,trng_aim_nm,fps_cnt,row_num,resolution,tool_nm,aggrp_nm,frme_no,img_file_nm,fbctn_yr,nope_nm,vdo_len,lang,trng_nm,job_ymd,ftns_fctr_nm,vdo_ttl_nm,snap_tm,file_type_nm,file_nm,img_file_url,img_file_sn,data_type,trng_part_nm
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,645,1920*1080,밴드,공통,18880,0AUDLJ08S_00045_SC_00144.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,629.963,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,95,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,646,1920*1080,밴드,공통,18967,0AUDLJ08S_00045_SC_00145.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,632.866,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,96,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,647,1920*1080,밴드,공통,19025,0AUDLJ08S_00045_SC_00146.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,634.801,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,97,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,648,1920*1080,밴드,공통,19286,0AUDLJ08S_00045_SC_00147.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,643.51,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,98,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,649,1920*1080,밴드,공통,19460,0AUDLJ08S_00045_SC_00148.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,649.315,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,99,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,650,1920*1080,밴드,공통,19605,0AUDLJ08S_00045_SC_00152.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,654.154,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,100,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,651,1920*1080,밴드,공통,19634,0AUDLJ08S_00045_SC_00153.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,655.121,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,101,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,652,1920*1080,밴드,공통,19779,0AUDLJ08S_00045_SC_00154.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,659.959,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,102,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,653,1920*1080,밴드,공통,19837,0AUDLJ08S_00045_SC_00155.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,661.895,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,103,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,654,1920*1080,밴드,공통,20040,0AUDLJ08S_00045_SC_00156.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,668.668,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,104,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,655,1920*1080,밴드,공통,20127,0AUDLJ08S_00045_SC_00157.jpeg,2021,1인 이상,2056,한국어,의자에 밴드 걸고 서서 다리 뒤로 당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,671.571,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,105,동영상,대퇴이두근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,656,1920*1080,밴드,공통,21287,0AUDLJ08S_00045_SC_00170.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,710.276,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,106,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,657,1920*1080,밴드,공통,21722,0AUDLJ08S_00045_SC_00171.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,724.791,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,107,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,658,1920*1080,밴드,공통,21780,0AUDLJ08S_00045_SC_00172.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,726.726,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,108,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,659,1920*1080,밴드,공통,21809,0AUDLJ08S_00045_SC_00173.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,727.694,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,109,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,660,1920*1080,밴드,공통,22012,0AUDLJ08S_00045_SC_00174.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,734.467,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,110,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,661,1920*1080,밴드,공통,23549,0AUDLJ08S_00045_SC_00193.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,785.752,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,111,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,662,1920*1080,밴드,공통,24042,0AUDLJ08S_00045_SC_00194.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,802.202,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,112,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,663,1920*1080,밴드,공통,24361,0AUDLJ08S_00045_SC_00196.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,812.846,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,113,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,664,1920*1080,밴드,공통,24390,0AUDLJ08S_00045_SC_00197.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,813.813,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,114,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,665,1920*1080,밴드,공통,24419,0AUDLJ08S_00045_SC_00198.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,814.781,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,115,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,666,1920*1080,밴드,공통,24448,0AUDLJ08S_00045_SC_00199.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,815.749,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,116,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,667,1920*1080,밴드,공통,24477,0AUDLJ08S_00045_SC_00200.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,816.716,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,117,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,668,1920*1080,밴드,공통,24535,0AUDLJ08S_00045_SC_00202.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,818.651,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,118,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,669,1920*1080,밴드,공통,25057,0AUDLJ08S_00045_SC_00203.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 옆으로 누워 다리 올리기,20221006,근력/근지구력,고혈압 예방 운동프로그램,836.069,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,119,동영상,둔부
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,670,1920*1080,밴드,공통,25608,0AUDLJ08S_00045_SC_00205.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,854.454,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,120,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,671,1920*1080,밴드,공통,25666,0AUDLJ08S_00045_SC_00206.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,856.389,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,121,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,672,1920*1080,밴드,공통,25782,0AUDLJ08S_00045_SC_00207.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,860.26,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,122,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,673,1920*1080,밴드,공통,25956,0AUDLJ08S_00045_SC_00208.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,866.066,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,123,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,674,1920*1080,밴드,공통,26072,0AUDLJ08S_00045_SC_00209.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,869.936,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,124,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,675,1920*1080,밴드,공통,26420,0AUDLJ08S_00045_SC_00214.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,881.548,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,125,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,676,1920*1080,밴드,공통,26449,0AUDLJ08S_00045_SC_00215.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,882.515,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,126,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,677,1920*1080,밴드,공통,26478,0AUDLJ08S_00045_SC_00216.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,883.483,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,127,동영상,내전근
정리 운동,http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,678,1920*1080,매트,공통,45647,0AUDLJ08S_00045_SC_00318.jpeg,2021,1인 이상,2056,한국어,팔꿈치 구부려 옆구리 늘려주기,20221006,유연성,고혈압 예방 운동프로그램,1523.089,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,193,동영상,옆구리
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,679,1920*1080,밴드,공통,26652,0AUDLJ08S_00045_SC_00217.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,889.289,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,128,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,680,1920*1080,밴드,공통,26768,0AUDLJ08S_00045_SC_00218.jpeg,2021,1인 이상,2056,한국어,밴드 걸고 한발 끌어당기기,20221006,근력/근지구력,고혈압 예방 운동프로그램,893.159,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,129,동영상,내전근
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,681,1920*1080,밴드,공통,28102,0AUDLJ08S_00045_SC_00230.jpeg,2021,1인 이상,2056,한국어,앉아서 뒤로 당기기,20221027,근력/근지구력,고혈압 예방 운동프로그램,937.671,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,130,동영상,어깨/등
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,682,1920*1080,밴드,공통,28276,0AUDLJ08S_00045_SC_00231.jpeg,2021,1인 이상,2056,한국어,앉아서 뒤로 당기기,20221027,근력/근지구력,고혈압 예방 운동프로그램,943.476,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,131,동영상,어깨/등
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,683,1920*1080,밴드,공통,28450,0AUDLJ08S_00045_SC_00233.jpeg,2021,1인 이상,2056,한국어,앉아서 뒤로 당기기,20221027,근력/근지구력,고혈압 예방 운동프로그램,949.282,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,132,동영상,어깨/등
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,684,1920*1080,밴드,공통,28595,0AUDLJ08S_00045_SC_00234.jpeg,2021,1인 이상,2056,한국어,앉아서 뒤로 당기기,20221027,근력/근지구력,고혈압 예방 운동프로그램,954.12,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,133,동영상,어깨/등
본 운동(순환식 근력 운동),http://openapi.kspo.or.kr/web/video/,고혈압을 예방하기 위한 운동프로그램,340667976,고혈압 예방,29.96,685,1920*1080,밴드,공통,28827,0AUDLJ08S_00045_SC_00236.jpeg,2021,1인 이상,2056,한국어,앉아서 뒤로 당기기,20221027,근력/근지구력,고혈압 예방 운동프로그램,961.861,mp4,0AUDLJ08S_00045.mp4,http://openapi.kspo.or.kr/web/image/0AUDLJ08S_00045/,134,동영상,어깨/등
